appId,appName,environment,severity,runtime,installedPath,jarFiles,ciCdPipeline,forgejoActions,repo,image,vulnerabilities
"APP-00527","identity-service-0527","qa","low","nodejs18","/srv/qa/identity-service-0527","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0527:ci-527""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0527.git","localhost:5000/avrc/identity-service-0527:2024.04","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00528","treasury-service-0528","staging","critical","java17-spring","/opt/staging/treasury-service-0528","[""treasury-service-0528-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0528:ci-528""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-treasury-service-0528.git","localhost:5000/avrc/treasury-service-0528:latest","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00529","payments-service-0529","production","critical","python3.11-fastapi","/opt/apps/payments-service-0529","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0529:ci-529""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0529.git","localhost:5000/avrc/payments-service-0529:1.0.0","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00530","loans-service-0530","dr","medium","go1.22","/dr/apps/loans-service-0530","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/loans-service-0530:ci-530""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-loans-service-0530.git","localhost:5000/avrc/loans-service-0530:1.2.3","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00531","cards-service-0531","on-prem","low","dotnet8","D:\Apps/cards-service-0531","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/cards-service-0531:ci-531""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-cards-service-0531.git","localhost:5000/avrc/cards-service-0531:2024.04","[{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00532","risk-service-0532","hybrid","critical","nginx-static","/hybrid/apps/risk-service-0532","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/risk-service-0532:ci-532""}","[""actions/checkout@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-risk-service-0532.git","localhost:5000/avrc/risk-service-0532:latest","[{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00533","core-banking-service-0533","development","high","nodejs18","/srv/dev/core-banking-service-0533","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/core-banking-service-0533:ci-533""}","[""actions/checkout@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-core-banking-service-0533.git","localhost:5000/avrc/core-banking-service-0533:1.0.0","[{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""runtime"",""cve"":""CVE-2021-41773"",""severity"":""high"",""component"":""apache-httpd"",""installedVersion"":""2.4.49"",""fixedVersion"":""2.4.51"",""path"":""/usr/sbin/httpd"",""remediation"":""Patch Apache httpd and block path traversal.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""}]"
"APP-00534","analytics-service-0534","qa","medium","java17-spring","/srv/qa/analytics-service-0534","[""analytics-service-0534-api.jar"",""log4j-core-2.14.1.jar"",""jackson-databind-2.9.9.jar""]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""maven:3.8.1-openjdk-11"",""buildContainer"":""localhost:5000/build/analytics-service-0534:ci-534""}","[""actions/checkout@v4"",""aquasecurity/trivy-action@master"",""actions/setup-node@v4""]","http://localhost:3001/tejdeep/avrc-analytics-service-0534.git","localhost:5000/avrc/analytics-service-0534:1.2.3","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""}]"
"APP-00535","identity-service-0535","staging","low","python3.11-fastapi","/opt/staging/identity-service-0535","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""python:3.9-slim"",""buildContainer"":""localhost:5000/build/identity-service-0535:ci-535""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-identity-service-0535.git","localhost:5000/avrc/identity-service-0535:2024.04","[{""type"":""path"",""cve"":""CVE-2023-29489"",""severity"":""medium"",""component"":""cPanel path exposure"",""installedVersion"":""11.108"",""fixedVersion"":""11.109"",""path"":""/var/cpanel"",""remediation"":""Patch cPanel and restrict exposed paths.""},{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""high"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
"APP-00536","treasury-service-0536","production","low","go1.22","/opt/apps/treasury-service-0536","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""golang:1.18"",""buildContainer"":""localhost:5000/build/treasury-service-0536:ci-536""}","[""actions/checkout@v4"",""actions/setup-node@v4"",""actions/setup-python@v5"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-treasury-service-0536.git","localhost:5000/avrc/treasury-service-0536:latest","[{""type"":""build_container"",""cve"":""CVE-2022-24765"",""severity"":""critical"",""component"":""git"",""installedVersion"":""2.34.1"",""fixedVersion"":""2.35.2"",""path"":"".forgejo/workflows/build.yml"",""remediation"":""Use a patched CI image with newer git.""},{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""},{""type"":""repo"",""cve"":""CVE-2020-28493"",""severity"":""medium"",""component"":""jinja2"",""installedVersion"":""2.10"",""fixedVersion"":""2.11.3"",""path"":""requirements.txt"",""remediation"":""Upgrade Jinja2 to a patched version.""},{""type"":""image"",""cve"":""CVE-2023-45853"",""severity"":""critical"",""component"":""zlib"",""installedVersion"":""1.2.11"",""fixedVersion"":""1.3"",""path"":""Dockerfile"",""remediation"":""Rebuild on a patched base image.""}]"
"APP-00537","payments-service-0537","dr","high","dotnet8","/dr/apps/payments-service-0537","[]","{""provider"":""forgejo-actions"",""workflowPath"":"".forgejo/workflows/build.yml"",""runnerImage"":""node:18-bullseye"",""buildContainer"":""localhost:5000/build/payments-service-0537:ci-537""}","[""actions/checkout@v4"",""actions/setup-java@v4"",""docker/build-push-action@v6"",""aquasecurity/trivy-action@master""]","http://localhost:3001/tejdeep/avrc-payments-service-0537.git","localhost:5000/avrc/payments-service-0537:1.0.0","[{""type"":""repo"",""cve"":""CVE-2021-44228"",""severity"":""critical"",""component"":""log4j-core"",""installedVersion"":""2.14.1"",""fixedVersion"":""2.17.1"",""path"":""pom.xml"",""remediation"":""Upgrade log4j-core to 2.17.1 or later.""},{""type"":""repo"",""cve"":""CVE-2019-10744"",""severity"":""high"",""component"":""lodash"",""installedVersion"":""4.17.11"",""fixedVersion"":""4.17.21"",""path"":""package.json"",""remediation"":""Upgrade lodash to 4.17.21.""},{""type"":""repo"",""cve"":""CVE-2022-31129"",""severity"":""high"",""component"":""moment"",""installedVersion"":""2.19.3"",""fixedVersion"":""2.29.4"",""path"":""package.json"",""remediation"":""Upgrade moment to 2.29.4 or remove it.""}]"
